CompoundID,InChIKey,SMILES,logS,logP,MW
C2498,SNUOZYUMIBOGNS-UHFFFAOYSA-N,CN(CCN1c2ccccc2N=C(c2c1ccc(c2)Cl)c1ccccc1)C,-5.841875049,5.0228,375.894
C2508,KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,-5.820685746,5.8885,370.575
C2510,AHVIRXLYZVRAIR-UHFFFAOYSA-N,COc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1OC.Cl.Cl,-5.820234824,6.7754,455.461
C2513,AFVPBHIGQFTYLE-UHFFFAOYSA-N,CN(Cc1ccccc1)CC1CCC(CC1)CN(Cc1ccccc1)C.Cl.Cl,-5.815914266,6.6608,423.462
C2515,CYJIYXOBSGOMLD-UHFFFAOYSA-N,Clc1ccccc1CNC1CCC(CC1)NCc1ccccc1Cl.Cl.Cl,-5.807857701,7.5698,436.246
C2534,LQZPJQKYAOYUJS-UHFFFAOYSA-N,CCN(CCN1c2ccccc2Sc2c1cccc2)CC.Cl,-5.769810675,5.4981,334.907
C2547,ODLGFPIWRAEFAN-PFEQFJNWSA-N,COc1ccc2c(c1)N(C[C@@H](CN(C)C)C)c1c(S2)cccc1.Cl,-5.739390314,5.3626,364.933
C2553,VDOLRBJLUIFCGO-UHFFFAOYSA-N,C1CCN(C1)CCN1c2ccccc2Sc2c1cccc2.Cl,-5.732015598,5.19,332.891
C2593,JYNMKSDVPCAZCM-UHFFFAOYSA-N,CCCCCCCCSCCCCCCN1CSCC1.Cl,-5.672849211,6.3867,354.057
C2596,LXGKFCALTYIGBW-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1c(Cl)cccc1Cl)C,-5.669512187,5.1103,380.308
C2605,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC,-5.654395513,5.0846,312.472
C2655,OHBLHFXKSYTWQO-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.566838639,5.7002,409.416
C2664,WYRBITQXPQGTBL-UHFFFAOYSA-N,O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1,-5.55113769,5.0915,286.367
C2670,QESYWDIVVXFNFE-AQFVONAPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCc1ccccc1.Br,-5.542051654,5.9794,442.432
C2677,GCUAMEPHMLSQKS-TWNLEINFSA-N,COc1ccc2c(c1)/C(=C/CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902
C2678,GCUAMEPHMLSQKS-ZTXYIFKNSA-N,COc1ccc2c(c1)/C(=C\CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902
C2700,LPWNZMIBFHMYMX-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-5.50540759,5.7161,473.887
C2732,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,-5.459859141,5.4948,299.838
C2738,NCCJZRNBNATXBI-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cc(Cl)cc2)(C)C)c1ccccc1)C.Cl,-5.449853078,5.9927,380.351
C2739,AKHXXQAIVSMYIS-UHFFFAOYSA-N,CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,-5.448869728,5.2917,401.425
C2753,PYCJDIVWRGIZJB-UHFFFAOYSA-N,C(NCc1ccccc1)CCC12CC3CC(C2)CC(C1)C3.Cl,-5.436851443,5.9657,319.912
C2756,XJAVWLZVPIYJOX-VEIFNGETSA-N,Oc1c(O)ccc2c1c1cccc3c1[C@@H](C2)N(CCc1ccccc1)CC3.Cl,-5.434030117,5.2027,393.906
C2757,AJGPJHWDEKEBDM-UHFFFAOYSA-N,CNCCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)Cl.Cl,-5.433533963,6.0414,366.325
C2758,OTEKOJQFKOIXMU-UHFFFAOYSA-N,ClC(c1ccc(cc1)C(Cl)(Cl)Cl)(Cl)Cl,-5.426737631,5.34,312.835
C2760,RGPLEAOEZZZMJF-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)COCc1ccccc1.Cl,-5.425893919,5.9923,359.933
C2770,HODDWHIBEKCKAV-WHQQXFAUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1.Cl,-5.409489161,5.0734,397.938
C2774,RKMAZEUAOKHEOX-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCCN1CCSC1.Cl,-5.402648486,6.1772,401.846
C2779,PVVOWFXFXMECMS-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCCCCCCCc1ccccc1,-5.392480732,6.3373,387.6
C2793,PVNIQBQSYATKKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,-5.373538065,16.4285,807.32
C2803,JWKFZZGSPJAEOR-JQRUBDMOSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br,-5.345018877,6.06,440.416
C2830,XOEVKNFZUQEERE-UHFFFAOYSA-N,O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCCN1CCCCC1.Cl,-5.311221363,5.151,427.921
C196,XSCGXQMFQXDFCW-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C,-5.3000002,5.3248,352.417
C2849,JEPRBUKYZNSROP-UHFFFAOYSA-N,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].COc1cc2c(cc1OC)CC[NH+](C2C(Cc1ccc(cc1)[N+](=O)[O-])C)C,-5.288398281,5.7704,588.626
C2860,QKFLGVMNZNYMOH-UHFFFAOYSA-N,NC1CCC2(C1)c1ccccc1C=Cc1c2cccc1.Cl,-5.275305507,5.47,297.822
C2869,NXNSCUZKMVYAJQ-UHFFFAOYSA-N,CC(NCCCC1(C(=O)N)c2ccccc2c2c1cccc2)C.Cl,-5.263513938,5.1098,344.878
C2870,GKQYGRWQCWWSHN-UHFFFAOYSA-N,O=C(Nc1ccc2c(c1)c(N)cc(n2)C)Nc1ccc2c(c1)c(N)cc(n2)C.Cl.Cl,-5.26130967,7.1206,445.345
C2871,RISCHQYUHLQSBU-UHFFFAOYSA-N,CN(CC(N1c2ccccc2Sc2c1cccc2)C)C.Cl,-5.260828628,5.1064,320.88
C2879,HNGOYPWMJBELHN-FJUODKGNSA-N,CNCC/C=C/1\c2ccccc2Sc2c1cc(OC)cc2.Cl,-5.254069643,5.3939,333.875
C207,SBNFWQZLDJGRLK-LEWJYISDSA-N,CC(=C[C@H]1[C@@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,-5.2399998,5.7605,350.451
C2908,YGRZMQRQQAWFAK-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)C)C.Cl,-5.219767953,5.6477,359.933
C2915,BNWXPOSRRBVXAD-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1Cl)Cl)C,-5.206410084,4.9897,336.169
C2929,PLZVEHJLHYMBBY-UHFFFAOYSA-N,CCCCCCCCCCCCCCN,-5.189648465,5.3465,213.403
C2932,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Cl,-5.186195009,5.1064,320.88
C2955,PBTJOTZZTRRCSV-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCOc1cccc(n1)OCCCCCNCCSS(=O)(=O)O,-5.154040674,5.3744,561.757
C2956,VNONOKVNCRGYBP-UHFFFAOYSA-N,CCCCCCCCSCCCCCN1CSCC1.Cl,-5.153112936,5.9966,340.031
C2957,JUIYSFPOULFJDP-UHFFFAOYSA-N,CCCCCCCSCCCCCCN1CCSC1.Cl,-5.153112936,5.9966,340.031
C2964,BPGOVPPTXCAFFA-UHFFFAOYSA-N,CCN(CCCNc1nc(c(o1)c1ccccc1)c1ccccc1)CC,-5.147220495,5.2254,349.469
C226,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,CCCCSP(=O)(SCCCC)SCCCC,-5.1399999,6.6944,314.511
C2988,WIILDCMHDCIZQR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-5.125035151,5.9139,381.427
C227,MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.1100001,6.7212,390.556
C3000,ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,CN(CC(CC1(OC(c2c1cccc2)(C)C)c1ccccc1)C)C.Cl,-5.109069656,5.5853,359.933
C3005,OEEHXSFHUNVJJI-UHFFFAOYSA-N,N#CC(c1ccc2c(c1)cccc2)(CC=C(C)C)CCN(C)C.Cl,-5.107046635,5.71118,342.905
C3021,QITYSCXABSQPCC-UHFFFAOYSA-N,Clc1cccc2c1nc(OCCCCCN1CSCC1)cc2C.Cl,-5.076234786,5.4919,387.367
C3041,URBVIISFALGUAB-LZWUXPCZSA-N,OCCN1CCN(CC1)CC/C=C/1\c2cc(Cl)ccc2OCc2c1cccc2.Cl.Cl,-5.055753083,5.1439,471.848
C3063,UPUDVKWQBVIKBG-UHFFFAOYSA-N,CCOc1ccc(cc1OCC)Cc1nccc2c1cc(OCC)c(c2)OCC.Cl,-5.025846107,6.2224,431.952
C3071,NBSYUEKYJQKRTJ-UHFFFAOYSA-N,FC(c1cc(OCCCCCN2CSCC2)nc2c1cccc2)(F)F.Cl,-5.020647426,5.5489,406.893
C3085,NTLSVAIWZWNKNB-UHFFFAOYSA-N,Clc1ccccc1CNCCCCNCc1ccccc1Cl.Cl.Cl,-5.006618536,7.0388,410.209
C3096,WMPOQBVJQZWVBU-HQRUICKWSA-N,OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1ccc(c2)OC.Cl.Cl,-4.992175323,5.0713,469.467
C3103,AVQFFCMOLKKCEM-RFZNCAAWSA-N,OCCN1CCN(CC1)C/C=C/1\c2ccccc2Sc2c1cccc2Cl.Cl.Cl,-4.985926359,5.326,459.86
C3111,JODMGWMPQPXDHV-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.O,-4.971126841,15.2353,1375.42
C3126,JFIOVJDNOJYLKP-UHFFFAOYSA-N,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-4.949436349,5.8626,356.052
C248,HUWXDEQWWKGHRV-UHFFFAOYSA-N,Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N,-4.9200001,4.9872,253.127
C3182,FTRNOUCMCKWOKR-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCN1CSCC1.Cl,-4.882750812,5.7871,387.819
C3190,XDHCPAIEZGPQSB-XMMWENQYSA-N,OS(=O)(=O)NC1CCCCC1.CN(CC/C=C/1\c2ccccc2CN(c2c1cccc2)C)C,-4.877054713,6.268,471.655
C3227,PZUKSYIIPYFJAB-UHFFFAOYSA-N,Cc1cc(OCCCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-4.840073809,6.0306,403.409
C3229,MWIPQHBQBXDRQA-UHFFFAOYSA-N,CNCCCC1(C=C(c2c1cccc2)C)c1ccccc1.Cl,-4.835882932,5.5821,313.864
C3231,VKBPZWOOYLNYSW-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011,5.5893,428.405
C3232,VKBPZWOOYLNYSW-RXTAPGOISA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011,5.5893,428.405
C3234,ZJJHSYPKCVNRKD-UHFFFAOYSA-N,C(CCSc1ccc2c(n1)cccc2)CCCN1CSCC1.Cl.Cl,-4.831225409,6.4355,405.448
C1676,VGKDLMBJGBXTGI-SJCJKPOMSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl,-4.83,5.5705,306.23
C3261,BRUIVTQOZKHRLZ-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-4.786326328,5.4332,383.954
C3268,GPWXGAXWESIXQU-UHFFFAOYSA-N,OS(=O)(=O)O.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O.O,-4.773117315,7.087,776.935
C3313,KTFGSVWWMYCIJB-UHFFFAOYSA-N,CN(CCC=C1c2ccsc2SCc2c1cccc2)C.Cl,-4.715238062,5.5392,337.93
C3318,LUSHIYVPITXVAK-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.710369334,6.0084,427.58
C3334,QARPSPWVAKPFSK-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCOc1ccccc1.Cl,-4.692994631,5.2695,399.954
C3343,ZCQGVMCLCWQOPN-UHFFFAOYSA-N,Cc1ccc(cc1C)CCNCC1CCc2c(N1)cccc2.Cl,-4.68782698,5.1933,330.895
C3349,ZIIJJOPLRSCQNX-UHFFFAOYSA-N,CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC.Cl.Cl,-4.682146028,5.1095,460.8
C3363,GHAFORRTMVIXHS-UHFFFAOYSA-L,Brc1c(Br)c(Br)c2c(c1Br)C(=O)OC2(c1ccc(c(c1)S(=O)(=O)[O-])O)c1ccc(c(c1)S(=O)(=O)[O-])O.[Na+].[Na+],-4.668690754,6.5799,837.997
C3365,PVEPNJZYFVEYDT-UHFFFAOYSA-N,CN(CCC(c1ccccc1)C1CCCCC1)C.Cl,-4.667573165,5.1042,281.864
C3368,YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,-4.664225351,5.7949,461.546
C3377,UXZQBAUCVHFILC-UHFFFAOYSA-N,CCN(CCOC(=O)N(c1ccccc1)c1ccccc1)CC.Cl,-4.655610492,5.1051,348.867
C3379,FSWSKIYYIMFQIT-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-4.65247366,5.3393,345.906
C3394,BPEUAZQCLHIVHY-UHFFFAOYSA-N,CCCCCCCCCSCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3395,RMYUDBIWUBWSPC-UHFFFAOYSA-N,CCCCCCCSCCCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3396,LOIRYAMMDZIGOO-UHFFFAOYSA-N,CCCCCCSCCCCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3408,CFZVHPKDNFUKEV-UHFFFAOYSA-N,OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.O,-4.624184822,14.2981,1031.2
C3411,LKWPAJGJFSXUQP-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)CCN1CCN(CC1)c1cnccn1.Cl.Cl,-4.617851835,5.4277,431.401
C3424,SZIOUVHAMOMVLJ-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-4.606087109,5.5238,367.4
C3448,DKMGXHJWXGGADS-UHFFFAOYSA-N,CCN(CCCC(Nc1cc(OC)cc2c1nccc2)C)CC.Cl,-4.582183097,5.0408,351.914
C3459,JUOZATSMKDYYGH-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Br)(c1ccccc1)C)C.Cl,-4.576569426,5.0928,384.738
C3484,XUPZAARQDNSRJB-SJDTYFKWSA-N,CN(CC/C=C\1/c2ccccc2SCc2c1cccc2)C.Cl,-4.548807044,5.4777,331.903
C3485,ONWYYGBIGCFYRF-UHFFFAOYSA-N,CCC(=O)c1ccc2c(c1OCC(CN1CCN(CC1)c1ccccc1)O)cccc2.Cl.Cl,-4.54846719,5.6013,491.45
C3486,YRSXWPMXFWKKLH-UHFFFAOYSA-N,CCC(=O)c1ccc(c2c1cccc2)OCC(CN1CCN(CC1)c1ccccc1)O.Cl.Cl,-4.54846719,5.6013,491.45
C3504,IZTHVPMGJIGDKL-UHFFFAOYSA-N,CCN(CCC(c1ccccc1)(C1CCCCC1)O)CC.Cl,-4.535846118,4.9884,325.916
C3525,IXCKMBNPNHSVAG-UHFFFAOYSA-N,Clc1cc(OCCCCCN2CSCC2)nc2c1cccc2.Cl,-4.507641881,5.1835,373.34
C3526,ANGGSFDEEKAZDP-TYMHPWAKSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)Cc1ccccc1.Br,-4.506816402,5.5468,414.379
C1680,MLKXDPUZXIRXEP-MFOYZWKCSA-N,OC(=O)CC1=C(C)/C(=C/c2ccc(cc2)S(=O)C)/c2c1cc(F)cc2,-4.5,5.2312,356.411
C3543,USAAVKOPISTKKF-UHFFFAOYSA-N,Clc1ccccc1CNCCCNCc1ccccc1Cl.Cl.Cl,-4.487299549,6.6487,396.182
C345,OWNRRUFOJXFKCU-IZZNHLLZSA-N,Brc1ccc(cc1)c1ccc(cc1)[C@@H](C[C@H](c1c(=O)oc2c(c1O)cccc2)c1ccccc1)O,-4.4499998,7.1837,527.405
C3599,KVWNWTZZBKCOPM-UHFFFAOYSA-M,Cc1ccc(cc1)S(=O)(=O)[O-].CC[N+](Cc1ccccc1Br)(C)C,-4.44418946,5.0253,414.357
C3617,CZAKAQVNECRGHA-UHFFFAOYSA-N,CC(CNC(c1ccccc1)Cc1ccccc1)C.Cl,-4.420776095,5.4089,289.843
C3669,DNFMJYXRIMLMBZ-UHFFFAOYSA-N,Clc1ccc(cc1)Cn1c(CN2CCCC2)nc2c1cccc2.Cl,-4.371545216,5.0737,362.296
C3670,QUGNAXFNFWRXGZ-UHFFFAOYSA-N,CCN(CCOC(c1ccc(cc1)C)c1ccccc1)CC.Cl,-4.371328062,5.2448,333.895
C3680,ISPVXYGNERQUGG-UHFFFAOYSA-N,[O-]S(=O)(=O)NC1CCCCC1.C[NH+]1CCCC1c1cn(c2c1cccc2)Cc1ccccc1,-4.36427275,6.449,469.639
C3682,WNQXMPAEGKXDJK-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCN1CSCC1.Cl,-4.363099872,5.397,373.792
C3730,LETUJYJJIASUKQ-UHFFFAOYSA-N,C(CCN1CSCC1)CCSc1ccc2c(n1)cccc2.Cl.Cl,-4.313881634,6.0454,391.422
C3768,BHECBLIRYXAYDD-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Br)C.Cl,-4.273247623,5.2444,352.696
C3781,DMVCRWSDMZHOBP-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCCCC1.Cl.Cl,-4.261874174,6.0048,310.69
C3791,BJAPFJYWQGURRJ-SJDTYFKWSA-N,CN(C/C=C(/c1cccc(c1)C(F)(F)F)\c1ccccc1)C.Cl,-4.257312795,5.5007,341.798
C3810,HKIZCIYTMMHSCB-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.240146178,5.343,418.959
C3811,CKQISVVSBPQHHP-UHFFFAOYSA-N,Cc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2Cl,-4.240146178,5.343,418.959
C3985,XEFOQDPAHAWQEH-UHFFFAOYSA-N,CCCCCCCCCSCCN1CSCC1.Cl,-4.115716338,5.2164,311.978
C3986,RUNZJJWOUSDDRH-UHFFFAOYSA-N,CCCCCCCCSCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3987,BOZCACJUSDJWPC-UHFFFAOYSA-N,CCCCCCCSCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3988,ZFOZGKFRTQWEQW-UHFFFAOYSA-N,CCCCCCSCCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3989,ZPROCDMEUHMNTJ-UHFFFAOYSA-N,CCCCCSCCCCCCN1CSCC1.Cl,-4.115716338,5.2164,311.978
C3990,IPXDFCRSXWUBFA-UHFFFAOYSA-N,CCCCSCCCCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3997,QHPIKJYLKLSWLD-UHFFFAOYSA-N,OCCN1CCN(CC1)CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1.Cl.Cl,-4.111049829,5.0654,467.472
C3998,WYUAEPSEGJFWKX-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccc(c1)N.Cl,-4.110987215,5.5966,398.969
C4033,DMNHYFOROKQPHR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCN1CSCC1.Cl,-4.085824317,5.1337,353.374
C4098,PNADBYWNNBOKJK-UHFFFAOYSA-N,CN(CC=C(c1cccc(c1)F)c1ccc(cc1)Cl)C.Cl,-4.04666425,5.2744,326.236
C4145,GKOVMTHKJDWVMC-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.008290811,4.998,398.54
C4152,FVYRUSCZCWSFLT-UHFFFAOYSA-N,CCOP(=O)(Cc1ccc(cc1)c1nc2c(s1)cccc2)OCC,-4.001680841,5.7294,361.395
C4188,PAQUKACYLLABHB-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Cl)(c1ccccc1)C)C.Cl,-3.975544121,4.9837,340.287
C4199,TWLUQYYWLRMIFH-UHFFFAOYSA-N,CCCNC(c1ccccc1)Cc1ccccc1.Cl,-3.964954582,5.1629,275.816
C4240,HEVSQLIUCMHBPN-UHFFFAOYSA-N,NCCc1c(C)n(c2c1cc(OC)cc2)Cc1ccccc1.Cl,-3.933051697,5.0101,330.852
C4273,KODJEKMBSLNJIH-UHFFFAOYSA-N,CC(NC(c1ccccc1)Cc1ccccc1)C.Cl,-3.902806675,5.1613,275.816
C4331,FJQXCDYVZAHXNS-LMOVPXPDSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)C[C@@H](N(C)C)C.Cl,-3.853222647,5.094,345.906
C4348,PDVQJRZXKZSVMU-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCN1CSCC1.Cl,-3.843353527,5.0069,359.766
C491,WHTBVLXUSXVMEV-UHFFFAOYSA-N,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c1ccccc1,-3.8,5.3239,379.375
C4416,ZCRYJNQQXADLBG-UHFFFAOYSA-N,COC(c1cccc(c1)C(F)(F)F)CNCc1ccccc1.Cl,-3.791400634,5.3756,345.787
C4452,XOACXJFHGFUHET-UHFFFAOYSA-N,[NH-]c1ccc(cc1)S(=O)(=O)Nc1scc(n1)c1ccccc1.[Na+],-3.761502846,5.4484,353.394
C4461,TUUUIDCCDQJUQA-UHFFFAOYSA-N,C(CCN1CSCC1)CCOc1ccc2c(n1)cccc2.Cl.Cl,-3.756212829,5.3321,375.356
C4473,BKNGZNGNHIETPG-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Cl)C.Cl,-3.747745851,5.1353,308.245
C4694,KZKHRXIMQFERJC-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCN1CSCC1.Cl.Cl,-3.611163182,5.5456,375.808
C4768,FLEBQACKYGHXTR-UHFFFAOYSA-N,CN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,-3.563976382,5.1566,373.748
C4770,BLFQGGGGFNSJKA-XHXSRVRCSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl.Cl,-3.562696046,6.3725,342.691
C4771,HVDJTCQTYOACHS-UHFFFAOYSA-N,NCC1CCC(CC1)CNCc1ccccc1Cl.Cl.Cl,-3.562649672,5.8899,339.731
C4822,GMXVMPBZOIMNDW-UHFFFAOYSA-N,c1ccc(cc1)CNC1CCN(CC1)Cc1ccccc1.Cl.Cl,-3.526992431,5.3736,353.329
C4888,VPOOPIJRSJBRBE-UHFFFAOYSA-N,CNCC=C(c1ccccc1)c1ccc(cc1)Cl.Cl,-3.4686707,5.184,294.219
C4896,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,-3.463347924,6.609,406.904
C4926,BUAJNGPDPGKBGV-UHFFFAOYSA-N,C1CCC(CC1)(N1CCCCC1)c1ccccc1.Cl,-3.438328228,5.0718,279.848
C4929,UIBCAPLKHMYITB-UHFFFAOYSA-N,CCN(CCn1cc(c2c1cccc2)C1CCCN1C)CC.Cl.Cl,-3.437445095,5.2917,372.376
C4976,XTSOELQVDLSJFM-SQQLFYIASA-N,CN[C@@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-3.400013275,5.0657,273.8
C4977,XTSOELQVDLSJFM-RVXRQPKJSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-3.400013275,5.0657,273.8
C5009,XHZUSMBAWAVCRE-UHFFFAOYSA-N,[O-]S(=O)(=O)NC1CCCCC1.CCCC[NH+]1CCCC1c1c[nH]c2c1cccc2,-3.379387945,6.0976,421.597
C5082,LWUJMIFHFTUYOU-UHFFFAOYSA-N,CCCCCCCCNCCCNCCSP(=O)(O)O.CCCCCCCCNCCCNCCSP(=O)(O)O.O.O.O,-3.324323613,6.8549,706.917
C5110,PGQAXGHQYGXVDC-UHFFFAOYSA-N,CCCCCCCCCCCCN(C)C.Cl,-3.304287217,5.2709,249.864
C5148,FTJDCBUTDLGPDM-UHFFFAOYSA-N,c1ccc(cc1)N1CCN(CC1)Cc1ccc2c(n1)cccc2.Cl.Cl,-3.278897892,5.1639,376.323
C5285,BZGIPVGCJGXQTA-UHFFFAOYSA-N,CCN(CCSC(=O)N(c1ccccc1)c1ccccc1)CC,-3.173880957,5.0197,328.472
C5320,UQVHXCHHCSBTMX-UHFFFAOYSA-N,COc1ccc(cc1OC)CCNCc1ccc2c(n1)cccc2.Cl.Cl,-3.151348989,5.5792,395.323
C5369,MZWKCFGWAWRHDY-UHFFFAOYSA-N,CCN(CCSC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-3.115430361,5.2221,363.945
C5370,WBBHOISPYYYBTC-IDJJGHEZSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O,-3.115062656,6.633,686.86
