CompoundID,InChIKey,SMILES,logS,logP,MW
C2149,RSXZRFHNNTTWCB-UHFFFAOYSA-N,CN1CCCC(C1)CC1c2ccccc2Sc2c1cccc2.Cl,-6.661040007,5.7549,345.929
C2151,IHUNBGSDBOWDMA-AQFIFDHZSA-N,COc1cc(C)c(c(c1C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,-6.651070519,5.167,326.429
C2155,GVOUFPWUYJWQSK-UHFFFAOYSA-N,CC(=O)Oc1ccc(cc1)C(=C1CCCCC1)c1ccc(cc1)OC(=O)C,-6.62420966,5.3032,364.434
C2156,HWLKAQICMUZYAG-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(CC1)CNCC1CCCCC1.Cl.Cl,-6.623184165,7.2708,393.478
C102,LFVLUOAHQIVABZ-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)I)OC,-6.6199999,5.1447,412.997
C2158,BTFMCMVEUCGQDX-UHFFFAOYSA-N,OCCC1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-6.603942653,4.9793,410.572
C2160,YRPPIMNBOSCROA-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-].CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC.CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC,-6.600804051,5.9858,642.932
C2161,NYFGFEHEOLLIMX-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCCC1.Cl,-6.595771238,5.5119,477.036
C2164,XMLGEAMAMPIBRC-UHFFFAOYSA-N,Nc1ccc(nn1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.573646979,5.1896,449.59
C2179,YGGWVLPESBDDGW-UHFFFAOYSA-N,CN(CCCN1c2cc(Cl)ccc2Sc2c1cc(O)c(c2)O)C.Cl,-6.538850779,5.1726,387.324
C2188,BYTVUZSLDOOEOJ-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)CCN1CCN(CC1)c1cnccn1,-6.51750281,5.0262,434.575
C2190,NOAOISNWUKHGKB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-6.510963425,7.4551,395.664
C2193,KJTKQMGARPGBEV-UHFFFAOYSA-N,Clc1ccccc1CCNC1CCC(CC1)NCCc1ccccc1Cl.CC(=O)O.CC(=O)O,-6.507434937,6.2326,511.481
C111,NEKOXWSIMFDGMA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(C)C)[N+](=O)[O-])CCC,-6.4899998,5.2992,309.361
C2198,XURCMZMFZXXQDJ-UKNJCJGYSA-N,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)C(=O)C,-6.488247037,5.5795,414.578
C2202,QIFHNTOKFMLIEO-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC=C1c2cc(Cl)ccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.475690839,6.3695,508.332
C2204,POAXZLNEIRHMQK-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1OC)OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051
C2205,FPKXTKCPROWUMS-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)ccc1OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051
C2206,WZUMCRQKXQMYEY-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(c(c1Cl)Cl)Cl)C,-6.471659417,5.7637,414.753
C2210,FEUBUXUFKHXRKO-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1nccc2)OCCOCCN1CCCCC1.Cl,-6.466267359,5.1283,435.967
C2211,ITYHHDFUDHMOMP-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C(F)(F)F.Cl,-6.46620561,7.0744,473.931
C2215,QTRALMGDQMIVFF-UHFFFAOYSA-N,CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)Oc1ccc(cc1)[N+](=O)[O-],-6.448866965,5.0791,427.278
C2217,FOQGDCBIMVXYSR-UHFFFAOYSA-N,CCN(CCOC(=O)N1c2ccccc2Sc2c1cccc2)CC.Cl,-6.435527009,5.6347,378.916
C2236,KCCCWBMAYXETHM-UHFFFAOYSA-N,Cc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)C.Cl.Cl,-6.3912901,7.375,423.462
C2238,SHGAZHPCJJPHSC-XFYACQKRSA-N,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.377390085,5.6026,300.435
C2240,SHGAZHPCJJPHSC-YCNIQYBTSA-N,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.376357279,5.6026,300.435
C2244,AMHPDAAVNPTIAH-UHFFFAOYSA-N,CCN(CCSCCOC(=O)N1c2ccccc2Sc2c1nccc2)CC.Cl,-6.353434844,5.7629,440.022
C116,REIUXOLGHVXAEO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCO,-6.3499999,5.0699,228.414
C2246,DEGBQQPZHARPFX-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C2c2ccccc2)CC(C1)(C3)C)C.Cl,-6.348418465,6.5676,347.965
C2247,NKANXQFJJICGDU-QPLCGJKRSA-N,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,-6.348311865,5.9961,371.515
C2248,BVWRBIHNYFOGFB-UHFFFAOYSA-N,C1CCC(CC1)NCC1Cc2c(C1)c1Cc2cc1CNC1CCCCC1.Cl.Cl,-6.345579953,7.036,425.478
C2249,HVZBLYFIPJDENZ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(cc1)C1CCCCC1,-6.342816038,5.0935,343.503
C2252,GTKDEBRRAOOCCY-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCCCCCCCCCC1)N=O,-6.334620474,4.9824,317.855
C2255,HBFZMCOXWWZMGL-UHFFFAOYSA-N,CCCCCOc1ccc2c(c1)[nH]c1c2ccnc1C.Cl,-6.331752251,5.3955,304.814
C2257,FRTVWNBCUKELQF-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(C(CN1CCC(CC1)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(C(CN1CCC(CC1)c1ccccc1)C)Cc1ccccc1,-6.329005691,8.418,819.082
C2258,AJCAAYFLWRSTJO-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1,-6.329005691,8.418,819.082
C118,FRCCEHPWNOQAEU-BRXBUPTESA-N,Cl[C@H]1C=C[C@H]2[C@@H]1[C@]1(Cl)C(=C([C@]2(C1(Cl)Cl)Cl)Cl)Cl,-6.3200002,5.2415,373.318
C2263,OHEKTOKJOFXXFV-UHFFFAOYSA-N,CNC(CC12CC3CC(C1)CC(C2C1CCCCC1)C3)C.Cl,-6.317271318,6.2001,325.96
C2270,WLFCZUKGFJNFQY-UHFFFAOYSA-N,CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,-6.295560632,5.1058,470.048
C2271,WGOLRGXJPQEOEH-UHFFFAOYSA-N,CNCC1CCC2(C1)c1ccccc1C=Cc1c2cccc1.Cl,-6.29294962,5.6689,325.875
C2283,JLZIDTSPQVEYJQ-UHFFFAOYSA-N,SCCNCCCCCCCCCCOc1ccc(cn1)Br.Cl,-6.26190481,6.056,425.855
C2286,HGHUDOBKZDREKS-UHFFFAOYSA-N,CCC1(CC)OC(c2c1cccc2)(CCCN(C)C)c1ccccc1C.Cl,-6.260443168,6.4279,387.986
C2287,JCDADBBKUHSPFI-UHFFFAOYSA-N,COC1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-6.259840376,4.9957,396.546
C2290,SZLXDDJXOGZPON-RZWQWLLSSA-N,CSc1ccc(cc1)C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-6.252960633,5.7953,444.029
C128,WWJZWCUNLNYYAU-UHFFFAOYSA-N,COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC,-6.2399998,6.9312,466.469
C2292,QAQQSUVDOHQMHB-UHFFFAOYSA-N,CCCCCCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-6.233857081,5.0049,361.518
C2293,QXMJKFZFEVGIQU-UHFFFAOYSA-N,CN(c1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)N(C)C)C.Cl.Cl.Cl.Cl,-6.231991559,8.4942,554.466
C2294,ZIIRLGTXQOPAQY-LIXABZRUSA-N,COc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OC)CCCC2.Cl,-6.230056419,5.7448,428.007
C2295,KBPCUJVKCFELBB-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-6.229139405,5.8651,472.879
C2298,RXTQHQMDNHGEEW-UHFFFAOYSA-N,Brc1ccc(nc1)OCCNCCSSCCNCCOc1ccc(cn1)Br.Cl.Cl,-6.218568853,6.4058,625.269
C2299,ZYFPOJDYNPQXHJ-ZPMIJRNTSA-N,[O-][N+](=O)c1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cccc1)CCCC2.Cl,-6.217965886,6.159,412.952
C2300,AXTGDCSMTYGJND-UHFFFAOYSA-N,CCCCCCCCCCCCN1CCCCCC1=O,-6.217729346,5.2478,281.477
C2301,KTFMYEBLIXUAHY-HDPAMLMOSA-N,CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-6.212922206,5.5124,386.958
C2302,XQCPFIQSRCZCMP-HDPAMLMOSA-N,CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)C(CN(C)C)C.Cl,-6.212922206,5.3699,386.958
C2304,XCXKZBWAKKPFCJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)C,-6.204899204,5.6666,240.425
C2306,ZDLVTABGUOVWRV-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCNCCSSCCNCCCOc1ccc(cn1)Cl.Cl.Cl,-6.201363277,6.9678,564.42
C2307,FVJXQULTXSAVRF-UHFFFAOYSA-N,Clc1cnc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccc1.Cl,-6.19443382,7.1767,458.468
C2314,RLCFKYRNUBRPIK-UHFFFAOYSA-N,CN1CCCC(C1)CN1c2ccccc2Sc2c1cccc2.Cl,-6.188043051,5.436,346.917
C2315,FFWNQTREFJXEEJ-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1)OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2316,MCZDSVGBUYVFMC-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2317,HRQSJRDRVTZESR-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccccc1OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2320,IHTNSEAIRWVJJI-UHFFFAOYSA-N,CCCCC(Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C)C,-6.172533262,5.0033,361.518
C2323,NOTIQUSPUUHHEH-UXOVVSIBSA-N,CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)C[C@@H](C)C(=O)C2,-6.167430567,5.166,360.53
C2326,CEUUNELRXHVARR-UHFFFAOYSA-N,C1CCC(CC1)CNC1CCC(CC1)NCC1CCCCC1.CC(=O)O.CC(=O)O,-6.155847342,5.601,426.633
C2336,TZZYWZRIMDHLAL-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCCCN1CSCC1.Cl,-6.13483519,6.0899,437.866
C2337,KXGYVTYDPUHCRZ-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)c(c(c1)OC)OC)CCN(CC)CC.Cl,-6.133640661,5.4471,525.077
C135,PTFJIKYUEPWBMS-UHFFFAOYSA-N,CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,-6.1199999,4.9706,333.263
C2350,YXUJYFMPMLQKNJ-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(CC1)CNC1CCCCC1.Cl.Cl,-6.104942883,7.0232,379.451
C2351,VLFMJVSCBCADEJ-UHFFFAOYSA-N,N(CC1CCCC1)CC1CCC(CC1)CNCC1CCCC1.Cl.Cl,-6.104942883,6.7382,379.451
C2352,UFWWXJRCWHOHOQ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(cc1)OC1CCCCC1.Cl,-6.103505485,5.5593,395.963
C2354,IYBPCWPWORICBI-UHFFFAOYSA-N,CN(CCC(=O)Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)C,-6.102001148,5.1078,369.309
C2360,UQYAKSUWIJOUJG-UHFFFAOYSA-N,CNC1CCC2(C=C1)c1ccccc1C=Cc1c2cccc1.Cl,-6.093722182,5.5874,323.859
C2361,VVQAGLMWVDPLLF-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,-6.092375105,6.4262,642.01
C2362,FIGNDHCQIMVMAZ-UHFFFAOYSA-N,CCCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-6.092087818,6.2245,381.98
C2363,QBISHGLLUNDCHP-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CCN1CCOCC1)OC(=O)c1ccc(cc1)N.Cl,-6.091513465,6.2339,495.053
C136,NYQDCVLCJXRDSK-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)Br)OC,-6.0900002,5.3026,365.996
C2364,BXCRLBBIZJSWNS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCCO,-6.089541043,5.0032,300.477
C2368,JWRCUYLINWYGMN-UHFFFAOYSA-N,C1CC(CCC1CNC1CC2CC1CC2)CNC1CC2CC1CC2.Cl.Cl,-6.085989724,6.735,403.472
C2371,SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C/C=C/c1ccccc1,-6.076980493,5.261,404.495
C2372,OMPPEMJDJUYBCE-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCC1.Cl,-6.076763345,5.1218,463.009
C2373,DHXFICREWVJWEG-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccccc1OC)CCN1CCCC1.Cl,-6.076763345,5.1218,463.009
C2375,JMOLZNNXZPAGBH-UHFFFAOYSA-N,CCCCCCCCC(C(=O)O)CCCCCC,-6.075320059,5.4082,256.424
C2376,YAPSKXXWJVKWBA-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(=CC1)CNC1CCCCC1.CC(=O)O.CC(=O)O,-6.069298022,5.5211,424.617
C2378,GBSIBTZJMPWWAV-UHFFFAOYSA-N,CN1CCC(CC1)(OC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-6.061795344,5.7227,421.959
C2380,FHKYKCHMWGFEQE-UHFFFAOYSA-N,OCCOCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,-6.059051505,5.8695,554.496
C2384,QEORVDCGZONWCJ-QURGRASLSA-N,N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1C#N)[N+](=O)[O-])CC,-6.053485045,5.14506,348.359
C2393,WWOFPCHIWHXPBF-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.Cl.Cl.O,-6.034186756,12.6637,857.935
C2394,AQSRVUPXTRIBEU-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.Cl.Cl.O,-6.034186756,12.6637,857.935
C2395,YXTRQSJMIXMKRY-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(c(c1)OC)OC)CCN(CC)CC.Cl,-6.031897383,5.4385,495.051
C2401,KBOBGSLTWZFGEJ-KSBRXOFISA-N,Fc1ccc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccn1.Fc1ccc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccn1.OC(=O)/C=C\C(=O)O,-6.018259001,11.4326,927.177
C2415,NDCVPWSONNZYKP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-5.988360992,7.065,381.637
C2416,DOQPXTMNIUCOSY-UHFFFAOYSA-N,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C.Cl,-5.98613456,5.89508,491.063
C2419,IEISBKIVLDXSMZ-UHFFFAOYSA-N,CN1CCC(C1)CN1c2ccccc2Sc2c1cccc2.Cl,-5.980721518,5.0459,332.891
C2422,BGXJPPYIDPNUQX-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)c1ccccc1)C,-5.975995472,8.4268,791.029
C2423,LWSXRFQDNPVXIU-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)CC(N1CCC(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)CC(N1CCC(CC1)c1ccccc1)C,-5.975995472,8.4268,791.029
C2426,IZLPZXSZLLELBJ-UHFFFAOYSA-N,CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C,-5.965858004,5.963,359.592
C2434,DTNVIQYPPCCDBY-UHFFFAOYSA-N,CCCCCCC1CCCCN1CCCOC(=O)c1ccccc1,-5.947611931,4.9963,331.492
C2438,IQCZDPRPOLRNQX-UHFFFAOYSA-N,CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C.Cl,-5.94260939,6.765,396.053
C1670,VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@]1(O)CC[C@@H]2[C@]1(C)C[C@H](c1ccc(cc1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@H]21,-5.9,5.4065,429.594
C2459,AJZJIYUOOJLBAU-CEAXSRTFSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C.CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C,-5.899259228,6.9814,746.978
C2460,PKKDWPSOOQBWFB-UHFFFAOYSA-N,Clc1cc(Cc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-5.895454669,5.3022,338.013
C2468,NZZWSEZHSXKDLZ-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccc(c(c1)C)C)COc1cc(C)ccc1C(C)C.Cl.Cl,-5.886297436,5.904,469.487
C2474,NWZBFJYXRGSRGD-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-5.877445973,6.8055,372.539
C2478,XEMGXBYFCSCENA-NMMAEDQESA-N,COc1cc2c(cc1Br)C[C@H]1[C@@H]3[C@]2(CCCC3)CCN1C.Br,-5.866052747,5.0419,431.205
C2484,GHOXUIXRTCVANK-UHFFFAOYSA-N,O=C(Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)CCN1CCCC1,-5.852679983,5.5799,395.346
C2486,UURAUHCOJAIIRQ-QGLSALSOSA-N,CCN(CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H]([C@]23[C@H]([C@@]1(C)[C@H](C)CC2)C(=O)CC3)C)CC,-5.851082475,4.9679,493.742
C2502,MUDUBLGOHBPCKH-LLINQDLYSA-N,ClCCN([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)CCCl,-5.835763234,5.6665,412.436
C155,LKPLKUMXSAEKID-UHFFFAOYSA-N,Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,-5.8200002,5.385,295.335
C2523,FHIKZROVIDCMJA-UHFFFAOYSA-N,CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-5.790995146,5.4598,389.959
C2540,JUSNIEPCJNWQRR-UHFFFAOYSA-N,C1CCCCN(C1)CC1CCC(CC1)CN1CCCCCC1.Cl.Cl,-5.752436627,6.0246,379.451
C157,ANIAQSUBRGXWLS-MRXNPFEDSA-N,CC[P@@](=S)(OCC)Oc1cc(Cl)c(cc1Cl)Cl,-5.75,6.0421,333.599
C158,VEDTXTNSFWUXGQ-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,-5.7399998,6.0709,342.865
C2549,REYUZOLYIOQRIG-UHFFFAOYSA-N,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(=O)N,-5.736671984,5.0225,337.454
C2552,CNGNQNHWZQZZPC-LIXABZRUSA-N,CC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-5.733984005,5.6529,425.991
C2558,SIZQOZWQHVSXMC-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)F.Cl,-5.724203129,6.1947,423.924
C2559,VRCHGIBAGWCXID-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.Cl,-5.72393991,6.364,419.96
C2560,VNTDJZPKDTVRQN-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C.Cl,-5.72393991,6.364,419.96
C159,JHJOOSLFWRRSGU-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)Cl)OC,-5.7199998,5.1935,321.545
C2564,DULRAWOLASLZFF-UHFFFAOYSA-N,CN(C(CC12CC3CC(C2)CC(C1)C3)C)Cc1ccccc1.Cl,-5.718172787,5.9154,333.938
C2565,OLNLBYCEMYGFIP-UHFFFAOYSA-N,CN(CCCC12CC3CC(C1)CC(C2c1ccccc1)C3)C.Cl,-5.718172787,5.7403,333.938
C2572,YILXLSNWYXRHLU-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-5.708873561,5.475,458.852
C2574,OHXVNPLQCLJGEX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,-5.702978065,20.8546,817.487
C2578,APUSEOXZOIWVBF-RZWQWLLSSA-N,COc1ccc(cc1)C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.692892577,5.082,427.964
C2579,IABNRFKGIGJEFF-UHFFFAOYSA-N,CCC1(CC)OC(c2c1cccc2)(CCCN(C)C)c1ccccc1.Cl,-5.692017365,6.1195,373.959
C2582,XHSHZRTUPHMFMW-UHFFFAOYSA-N,CN(CCCC1(CC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-5.690763406,5.7978,343.933
C2585,PQYGSSYFJIJDFK-UHFFFAOYSA-N,CCCCCCCC(=O)CCCCCCC,-5.684359957,5.2765,226.398
C2586,CTVUQTJFCOUSCI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)Cc1ccccc1)c1ccccc1.Cl,-5.680824996,5.3036,387.943
C161,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,-5.6799998,5.1946,335.279
C162,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,-5.6799998,6.3325,284.477
C2588,YDLQKLWVKKFPII-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=S)[nH]c2c1cccc2,-5.679018161,5.0759,397.509
C2591,FPPCQURAUSZVBZ-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1.Cl,-5.676198044,5.8831,398.967
C2592,XAXZRLRPMYYALI-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.672989305,7.0072,439.894
C163,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,-5.6700001,5.3687,350.586
C164,UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-5.6700001,5.5995,370.486
C2595,VGQBGHMODQMJEJ-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cccc(c1Cl)Cl)C,-5.669512187,5.1103,380.308
C2597,HRNKLYSRKFRIQO-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OCC)CCN(C)C.Cl,-5.667408659,5.0398,450.999
C2609,XXLZPUYGHQWHRN-RPBOFIJWSA-N,CCC1=C(C[C@H]2NCCc3c2cc(OC)c(c3)OC)C[C@@H]2N(C1)CCc1c2cc(c(c1)OC)OC,-5.645775378,5.2743,478.623
C2610,TXNPKAZVKAHXGK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(C)(C)C)C,-5.642261784,4.9804,323.386
C2611,HVFCLQQFFYUROM-XJQFHKDFSA-N,COc1ccc(cc1[N+](=O)[O-])C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.641406166,5.5134,472.961
C167,XCJXQCUJXDUNDN-OZUNKVAOSA-N,ClC1=C(Cl)[C@]2(C([C@]1(Cl)[C@H]1[C@@H]2CC=C1)(Cl)Cl)Cl,-5.6399999,5.0242,338.873
C2612,ZCUZNOKYZBDPMI-LIXABZRUSA-N,COc1ccc(c(c1)C)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.638903442,5.7502,428.007
C2633,SIEYZYONZYIIJH-AGSMNRHJSA-N,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OCCC(C)C)cc2)O.Cl.Cl,-5.601549195,6.3554,455.461
C2637,ZDGVLDKCQRCCKI-ICDZXHCJSA-N,CSc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-5.590721567,5.3531,393.585
C2638,GEHQTKKHEHGIJB-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl.Cl,-5.590681725,5.4756,401.35
